product_name,product_price,Rate,Review,Review_l,Clean_Sentiment
"AromaNB119Titanium-48HoursPlaytimeBluetoothNeckbandBluetoothHeadset(Green,IntheEar)",499.0,3,good,4,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,fabulous!,9,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,mind-blowingpurchase,20,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,greatproduct,12,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,niceproduct,11,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,simplyawesome,13,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,mustbuy!,8,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,doesthejob,10,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,bestinthemarket!,16,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,goodqualityproduct,18,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,classyproduct,13,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,worthless,9,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,fair,4,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,brilliant,9,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,2,moderate,8,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,wonderful,9,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,prettygood,10,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,utterlydisappointed,19,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,verygood,8,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,good,4,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,prettygood,10,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,highlyrecommended,17,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,2,couldbewaybetter,16,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,terrificpurchase,16,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,worththemoney,13,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,perfectproduct!,15,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,wonderful,9,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,wortheverypenny,15,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,awesome,7,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,terrific,8,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,goodchoice,10,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,notrecommendedatall,19,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,niceproduct,11,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,super!,6,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,worthless,9,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,value-for-money,15,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,wasteofmoney!,13,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,fabulous!,9,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,excellent,9,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,absoluterubbish!,16,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,unsatisfactory,14,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,nice,4,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,niceproduct,11,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,horrible,8,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,utterlydisappointed,19,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,unsatisfactory,14,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,utterlydisappointed,19,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,terribleproduct,15,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,horrible,8,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,justwow!,8,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,hatedit!,8,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,awesome,7,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,worstexperienceever!,20,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,value-for-money,15,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,mind-blowingpurchase,20,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,verypoor,8,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,2,slightlydisappointed,20,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,reallynice,10,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,don'twasteyourmoney,19,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,verypoor,8,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,uselessproduct,14,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,classyproduct,13,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,terribleproduct,15,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,doesthejob,10,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,4,delightful,10,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,good,4,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,terrific,8,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,terrific,8,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,decentproduct,13,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,2,expectedabetterproduct,22,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,2,couldbewaybetter,16,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,uselessproduct,14,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,2,moderate,8,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,excellent,9,negative
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,3,decentproduct,13,positive
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,5,super!,6,neutral
"OnePlusBulletsWirelessZ2withFastCharge,30HrsBatteryLife,EarphoneswithmicBluetoothHeadset(MagicoBlack,IntheEar)",1999.0,1,hatedit!,8,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,fabulous!,9,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,mind-blowingpurchase,20,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,greatproduct,12,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,niceproduct,11,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,simplyawesome,13,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,mustbuy!,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,doesthejob,10,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,bestinthemarket!,16,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,goodqualityproduct,18,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,classyproduct,13,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,worthless,9,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,fair,4,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,brilliant,9,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,2,moderate,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,wonderful,9,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,prettygood,10,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,utterlydisappointed,19,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,verygood,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,good,4,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,prettygood,10,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,highlyrecommended,17,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,2,couldbewaybetter,16,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,terrificpurchase,16,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,worththemoney,13,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,perfectproduct!,15,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,wonderful,9,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,wortheverypenny,15,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,awesome,7,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,terrific,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,goodchoice,10,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,notrecommendedatall,19,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,niceproduct,11,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,super!,6,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,worthless,9,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,value-for-money,15,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,wasteofmoney!,13,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,excellent,9,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,absoluterubbish!,16,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,unsatisfactory,14,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,nice,4,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,niceproduct,11,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,horrible,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,utterlydisappointed,19,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,unsatisfactory,14,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,terribleproduct,15,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,horrible,8,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,justwow!,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,hatedit!,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,awesome,7,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,wasteofmoney!,13,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,worstexperienceever!,20,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,didnotmeetexpectations,22,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,wonderful,9,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,unsatisfactory,14,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,mind-blowingpurchase,20,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,verypoor,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,2,slightlydisappointed,20,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,2,slightlydisappointed,20,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,verypoor,8,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,reallynice,10,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,nice,4,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,don'twasteyourmoney,19,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,uselessproduct,14,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,classyproduct,13,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,terribleproduct,15,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,doesthejob,10,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,delightful,10,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,good,4,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,terrific,8,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,notrecommendedatall,19,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,decentproduct,13,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,decentproduct,13,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,2,expectedabetterproduct,22,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,value-for-money,15,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,worstexperienceever!,20,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,uselessproduct,14,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,2,moderate,8,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,fair,4,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,terribleproduct,15,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,worthless,9,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,excellent,9,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,decentproduct,13,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,hatedit!,8,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,don'twasteyourmoney,19,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,4,wonderful,9,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,awesome,7,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,greatproduct,12,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,doesthejob,10,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,don'twasteyourmoney,19,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,absoluterubbish!,16,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,mind-blowingpurchase,20,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,3,justokay,8,positive
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,moderate,8,negative
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,1,didnotmeetexpectations,22,neutral
"OnePlusBulletsWirelessZ2BluetoothHeadset(AcousticRed,IntheEar)",1999.0,5,terrificpurchase,16,negative
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,bestinthemarket!,16,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,wortheverypenny,15,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,greatproduct,12,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,classyproduct,13,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,3,justokay,8,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,3,good,4,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,4,niceproduct,11,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,fabulous!,9,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,simplyawesome,13,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,1,worstexperienceever!,20,negative
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,terrificpurchase,16,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,4,prettygood,10,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,"terrificpurchase,indianproduct,waoothat'sgreat.",47,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,perfectproduct!,15,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,terrific,8,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,mustbuy!,8,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,brilliant,9,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,4,doesthework,11,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,excellent,9,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,1,hatedit!,8,negative
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,wonderful,9,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,3,nice,4,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,awesome,7,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,4,delightful,10,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,highlyrecommended,17,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,4,value-for-money,15,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,justwow!,8,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,4,prettygood,10,negative
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,4,goodchoice,10,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,3,decentproduct,13,negative
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,mind-blowingpurchase,20,positive
"MiviRoam25WBluetoothSpeaker(Black,MonoChannel)",1099.0,5,super!,6,positive
